review_clean,emotion_label,label,fold
"Rating: 1. Kategori: Mother and Baby. Teks: kecewa dengan waktu pengiriman. order jam 11.52 sengaja pilih sameday biar hari itu juga sampainya karena butuh cepat gendongan ini. malah dikirim hari berikutnya. kalau tidak bisa kirim di hari yang sama, tidak perlu diaktifkan pilihan kurir samedaynya. atau infokan, untuk sameday itu maksimal order jam berapa baru bisa dikirim di hari yang sama.",sadness,4,2
Rating: 5. Kategori: Toys and Hobbies. Teks: paket sudah diterima dengan baik sesuai pesanan. respon dan proses nya cepat. packing nya juga rapi dan safety. thanks gan ?,happy,0,3
Rating: 5. Kategori: Camera. Teks: sudah diterima.packingnya rapih.tebal bungkusnya double buble warping.jd aman isinya.sellernya fast respon fast delivery.positive job mksh buat agan sellernya dan abang kurir yang ramah.,happy,0,2
"Rating: 1. Kategori: Computers and Laptops. Teks: kecewa belanja di tempat kamu, lain di pesan lain dikirim ?",sadness,4,0
"Rating: 5. Kategori: Office & Stationery. Teks: spidol kualitas bagus, harga termurah dibanding toko lain",happy,0,3
"Rating: 1. Kategori: Animal Care. Teks: maaf saya kasih bintang 1 karena penilaian saya tergantung efektifitas produk yang saya beli ,ini gada efek sama sekali sudah smpe hbis saya pakainya",sadness,4,0
Rating: 5. Kategori: Property. Teks: ok guys mantap berfungsi dengan baik,happy,0,4
"Rating: 5. Kategori: Body Care. Teks: sukaaaa banget, banget, banget, bangeeeeettt ?",love,1,4
"Rating: 1. Kategori: Other Products. Teks: padahal sudah atc bubble tapi gaada , paraaaaah tolong perbaikin , biar pembeli puas",anger,2,4
"Rating: 2. Kategori: Household. Teks: pesannya warna putih, datengnya abu2. ini sudah kedua kalinya, yang pertama saya balikin ke gudang sarinah trs ternyata warna putih tidak ada jadi saya di refund uang. yang kedua pesen lg warna putih datengnya abu2 tapi ya sudah lah, saya sudah lelah",sadness,4,2
"Rating: 5. Kategori: Gaming. Teks: pengiriman amat sangat cepat dan packingnya juga rapi dan bagus, harganya ok banget dan yang pasti original. tidak nyesel belanja disini karena semuanya ? thank you to the seller",love,1,2
"Rating: 1. Kategori: Phones and Tablets. Teks: powerbank nya tidak bisa berfungsi. baterai full charge tapi sewaktu disambungkan ke handphone, handphone tidak tercharge.",fear,3,3
"Rating: 5. Kategori: Sport. Teks: nyaman dipakai ? bahannya enak, fitting buat lari banget. kekecilan sebenernya, tapi tenang ada garansi 45 hari bisa tuker size produk original ?",happy,0,1
Rating: 5. Kategori: Gaming. Teks: sudah tidak perlu diragukan lagi seller ini. mantap sudah ? tinggal tunggu waktu kosong untuk main zelda botw ini. baru tes masuk dan nyalakan saja berjalan lancar normal. belum sempat main semoga tidak ada kendala. packing superrrr aman dan kondisi bnib segel aman,happy,0,1
"Rating: 5. Kategori: Carpentry. Teks: mantap, barang oke",happy,0,2
"Rating: 3. Kategori: Books. Teks: sorry cuma kasih bintang 3, sebetulnya mau bintang 2 tapi aku tambah 1 karena respon adminnya yang ramah sama cepat. sengaja beli di official shop berharap cepat karena mau buat kado temen, tapi malah bikin kecewa karena salah kirim novel jadi retur makan proses jadi gagal buat kado,yah i know maybe human error cuma aku cm pesen satu dan salah semoga lebih teliti lagi kedepannya yamin",sadness,4,1
Rating: 5. Kategori: Kitchen. Teks: cepat pengirimannya.packing aman,happy,0,3
Rating: 5. Kategori: Tour and Travel. Teks: puaass belanja di seller ini,happy,0,4
Rating: 1. Kategori: Party Supplies and Craft. Teks: untuk toko berstatus official store toko ini tidak profesional. saya chatt ketersediaan barang tanggal 10 desember jam 2 pagi dan di jawab oleh admin barang ready jam 8 pagi. seketika saya toko anda tidak akan melayani buyer yang memberi rating jelek sementara toko anda sendiri tidak proferional.order. ternyata sampai sore barang tidak di kirim dan baru tanggal 11 desember jam 10 siang di info kalau barang kosong. order saya baru di kirim tanggal 12 desember. anda menyarankan order packing tambahan demi keamanan saat pengiriman dan itu sudah saya penuhi. padhal di toko lain tanpa ada biaya tambahan packing sudah menggunakan kardus itupun harganya barangnya lebih murah. sebagai buyer saya cukup sekali ini saja transaksi di toko ini. terima kasih.,fear,3,1
"Rating: 1. Kategori: Phones and Tablets. Teks: seller tidak jujur pengiriman super lama pdhl pesen gojek instant. di hari pemesanan di info kalau ada suara marhaba hello karena ketekan, pdhl seumur2 beli apple tidak pernah ada kasus bs ketekan kalau belum dibuka. sudah blg juga kalau saya tidak mau barang yang ini karena menurut saya aneh, katanya belum dibuka tapi mana bs ada suara tiba2 muncul? dari factorynya masa? eh hari itu tidak kunjung dikirim tapi bilangnya sudah dikirim, nyatanya ditunggu smp batterynya habis, baru dikirim keesokan harinya? dipikir saya tidak pernah beli barang apple kayanyaa barang baru apple itu selalu dikasih batt minimal banget 20 dari full. ini tidak bs nyala sama sekali. hehe mau boongin saya yahh. sudah cukup beli sekali saja disini.",fear,3,0
"Rating: 1. Kategori: Gaming. Teks: barang yang sampai cacat, tidak ngisi baterai stick nya",sadness,4,4
"Rating: 1. Kategori: Party Supplies and Craft. Teks: selller aneh ditanya katanya uda berangkat tapi tokped tidak update, ternyata sepertinya memang gagal pick up, tapi tidak bilang yang jujur kalau paket belum dipick up malah bilangnya sudah berangkat",fear,3,2
"Rating: 1. Kategori: Household. Teks: sudah kuduga kalau beli banyak, pasti ada beberapa yang barangnya dikasih dalam kondisi cacat dan ternyata beneran dong wkwk, yang pecah malah barang di urutan ke 4,9 dari total 24 item yang saya order kualitas barang ternyata hanya plastik tipis tidak sesuai perkiraan saya karena yang ditampilkan toko hanya tampilan depan saja overall i wouldn t recommend this to y all",fear,3,4
Rating: 1. Kategori: Books. Teks: awal saya chat seller sudah kecewa karena seller sangat tidak ramah. ketika barang datang saya kecewa melihat pengemasan hanya menggunakan kertas bekas 1 lapis dan plastik. buku yang ada di dalam pun dalam kondisi kotor.,sadness,4,3
"Rating: 5. Kategori: Men's Fashion. Teks: gokil! harga murah, kualitas oke punya",happy,0,4
"Rating: 3. Kategori: Household. Teks: pengiriman cepat tapi tidak tajam sama skali, bahkan untuk ranting kecil sekalipun butuh tenaga lumayan saat digunting.",sadness,4,2
"Rating: 1. Kategori: Food and Drink. Teks: keripik ususnya rada bau bangkai, rasa asin banget. saya 100 me review karena saya memang kecewa atas kualitas kripik usus yang bau menyengat. harusnya anda menjadikannya bahan introspeksi bukannya malah menuduh saya kompetitor anda. toko macem apa ini!",anger,2,3
"Rating: 1. Kategori: Food and Drink. Teks: pesan kurir instan, posisi rumah saya di bintaro jaksel, kurirnya malah kearah bekasi. penjual bilang tukang gojeknya ambil jalan alternatif? helllooowwww! begitu kurirnya ojek online sampe rumah katanya nganterin orang tuanya ke tukang urut! tolong lah lain kali penjual pastikan kalau barang langsung diantar oleh kurir yang ambil! apalagj kurir instan! jangan lepas tangan! saya pesan kurir instan untuk menjaga kualitas makanan terjaga! ini barang sampai rumah seal sudah tidak rapat!",anger,2,3
"Rating: 1. Kategori: Kids and Baby Fashion. Teks: beli 6 pieces dengan catatan 6 warna yang berbeda tapi datang dengan warna yang sama kesemuanya,",sadness,4,3
Rating: 1. Kategori: Gaming. Teks: salah satu stik tidak berfungsi. coba chat penjual tidak direspon.,fear,3,4
"Rating: 1. Kategori: Animal Care. Teks: saya pesan tiga bungkus mknan kucing merk bolt ukuran satu kilogram. tapi dikirim hanya satu. anehnya di label pengiriman tertulis 3 kg 3 pieces lihat foto . dan nama penerima alamatnya sudah benar. bagaimana mungkin? padahal spt bisa dilihat di foto, dari ukuran bungkusnya saja tidak mungkin hanya sebesar itu dapat berisi tiga pcs tiga kilo. sudah dikomplain tapi tidak ada respon yang berarti. dana memang dikembalikan sebagian sesuai jumlah barang yang tidak dikirim. tapi silahkan dinilai sendiri .",anger,2,2
"Rating: 2. Kategori: Gaming. Teks: sebenernya kualitas barang nya bagus, build quality oke lah untuk barang rekondisi, untuk memainkan game tidak ada masalah. masalahnya barang ini bahasa jepang, dan di keterangan deskripsi tidak dijelaskan, setelah barang sampai saya chat seller, dengan balasan yang slow respon dan jawaban seadanya, dikatakan bahasa tidak bisa diganti. mohon dituliskan kekurangan2 pada deskripsi, dan lebih fast respon kalau ada pembeli yang complain",fear,3,1
"Rating: 5. Kategori: Tour and Travel. Teks: great service, pelayanannya super cepat dan memuaskan semua yang saya tanyakan dijelaskan dengan sabar dan jelas",happy,0,2
Rating: 2. Kategori: Sport. Teks: fitting tidak sesuai dengan celana pendek umumnya.,fear,3,0
"Rating: 4. Kategori: Men's Fashion. Teks: bagus. sesuai ekspetasi. original. pengiriman cepat. cuma pada bagian tombol adjust agak masuk kedalam jadi agak susah ditekan. kalau tombolnya bagus, aku langsung kasih bintang 5 hehehe",happy,0,2
"Rating: 1. Kategori: Men's Fashion. Teks: saya tulis dicatatan hitam dan putih tapi yang dikirim hitam semua, apa gunanya catatan? lagian ini kaos kaki anak sd tidak muat di kaki orang dewasa.",anger,2,2
"Rating: 3. Kategori: Electronics. Teks: pengiriman cepat. barangnya kurang oke, tutupnya tidak menutup rapat di satu sisi.",sadness,4,3
"Rating: 1. Kategori: Health. Teks: pengemasan lama. pengiriman lama sekali bangett. pelayanan buruk, admin burukk. barang penyokk .",anger,2,3
"Rating: 5. Kategori: Animal Care. Teks: mantabs sih, build quality nya bagus banget. dan satisfying banget pas ambil bulu kucing dari sela sela sisir nya.",love,1,3
"Rating: 5. Kategori: Beauty. Teks: sudah order ke 3, harga murah, pengemasan super aman, tidak pernah ada yang rusak saya terima",love,1,0
Rating: 3. Kategori: Books. Teks: barang bagus sesuai gambar tapi gaberwarna,happy,0,4
"Rating: 5. Kategori: Household. Teks: bahannya enak lembut, ada gel di dalamnya, talinya bisa diatur dan tidak mengganggu pas tidur, packing rapih, pengiriman cepat, langsung proses ketika jam kerja, respon seller juga cepat dan ramah.",happy,0,4
Rating: 1. Kategori: Animal Care. Teks: duanya lagi goib,anger,2,3
"Rating: 1. Kategori: Household. Teks: respon kurang, brg tdk sesuai deskripsi dan tdk ada solusi tdk ada respon akhir dari si penjual",sadness,4,2
Rating: 5. Kategori: Mother and Baby. Teks: gampang dipakai. tekstur empuk.,happy,0,1
"Rating: 5. Kategori: Health. Teks: bagus dan murah harganya. oke buat sekali pakai, worthed",happy,0,4
"Rating: 5. Kategori: Movies and Music. Teks: kualitas ok, respond penjual cepat sekali",happy,0,1
Rating: 1. Kategori: Carpentry. Teks: sangat tipis.kecewa sekali.,sadness,4,4
"Rating: 1. Kategori: Computers and Laptops. Teks: pelayanan buruk, pengiriman lama dan respon yang lama. jangan beli barang disini kalau tidak mau kecewa. cukup sekali ini saja",fear,3,0
"Rating: 5. Kategori: Movies and Music. Teks: mantap, meskipun bahannya bukan metal, tapi cukup kuat. udah dicoba sampe fret 6 pun suaranya tidak sember. perlu diingat, ini capo gitar akustik ya bukan klasik, jadi bentuknya karetnya agak melengkung menyesuaikan bentuk fret akustik, bukan datar kyk gitar klasik",happy,0,1
Rating: 2. Kategori: Books. Teks: lagi musim hujan. tidak dibungkus yang aman dan rapat. jadi air hujannya masuk,sadness,4,4
Rating: 1. Kategori: Beauty. Teks: parah sekali.pengiriman barang kurang.masih tidak percaya sama konsumen.malas belanja lagi.walaupun dapat hadiah free.percuma yang free tidak di kirim,anger,2,3
Rating: 1. Kategori: Kitchen. Teks: jelek. banyak penyok sana sini. sangat mengecewakan,sadness,4,4
Rating: 1. Kategori: Party Supplies and Craft. Teks: barang tidak ada dalam paket,sadness,4,4
"Rating: 5. Kategori: Property. Teks: fast response, produk juga dikirim balik oke banget ?",happy,0,3
"Rating: 1. Kategori: Sport. Teks: barang datang dengan cepat, tapi salah barang. yang datang malah ab wheel aa.",fear,3,4
"Rating: 5. Kategori: Electronics. Teks: pengiriman cepat dan aman. barang sesuai deskripsi. bagian ujungnya terbuat dari plastik, tapi cukup kokoh. perakitan mudah, cuma modal obeng. tips jangan dikencengin dulu semua bautnya, kecuali kalau sudah fixed dengan ukuran kaki mesin cuci. recommended. ?",love,1,0
Rating: 5. Kategori: Movies and Music. Teks: barang bagus banget asli dengan harga sgni dapat quality wireless microphone kek gni the best,happy,0,2
"Rating: 4. Kategori: Movies and Music. Teks: barang sudah diterima sesuai deskripsi, repon cepat, paking bagus, terima kasih",happy,0,1
"Rating: 1. Kategori: Office & Stationery. Teks: riject bener2 kecewa, langganan bukan cuma beli sekali tapi barang tidak di cek saat mau packing",sadness,4,3
Rating: 1. Kategori: Body Care. Teks: barang datang tidak lengkap. yidak akan pernah belanja lagi di toko remi loreal,fear,3,1
Rating: 5. Kategori: Kids and Baby Fashion. Teks: puas banget sesuai pesanan terima kasih,happy,0,0
"Rating: 1. Kategori: Camera. Teks: sangat kecewa belanja disini, response sangat lambat,order instant courier di kirim besok nya sore pula aduuuuh. official store tapi pelayanan nya kayak gini, its not recomended deh",fear,3,4
"Rating: 5. Kategori: Health. Teks: barang sudah sampai, packing aman pke bublewrap, pengiriman cepat, pesan kmren pgi, tdi pgi sudah datang lgi, kurir ramah dan langganan, terimakasih tokopedia",happy,0,1
Rating: 5. Kategori: Other Products. Teks: barang jadi lebih aman dan pembeli tenang,happy,0,3
Rating: 5. Kategori: Muslim Fashion. Teks: sesuai deskripsi dan pesanan. terimakasih,happy,0,0
"Rating: 4. Kategori: Gaming. Teks: alhamdulillah mendarat dengan mulus, smuanya berfungsi dengan baik dan bs d mainkan d tv jg, tapi stik controllernya emang keras sih jadi cpt pegel.",happy,0,0
"Rating: 4. Kategori: Muslim Fashion. Teks: warnanya beda dengan gambar, tidak menerawang. bahannya adem. nyaman dipakai.",happy,0,3
Rating: 5. Kategori: Property. Teks: sipppppppppppppppppppppppppp,love,1,4
Rating: 5. Kategori: Other Products. Teks: bagus dan sesuai pesanan,happy,0,0
Rating: 2. Kategori: Muslim Fashion. Teks: tidak bisa di pakai tali krng panjang,sadness,4,3
"Rating: 1. Kategori: Food and Drink. Teks: pie susunyabberjamur, padahal baru disimpan sekitar semingguan dan expiry date masih sebulan. biasanya kalau beli di bali tidak kayak gitu, ya biar temen2 yang beli pie susu nya aware saja ya. sedih juga udah disayang2 makannya, eh pas mau makan ternyata jamuran, terpaksa dibuang ? udah chat juga ke sellernya, katanya karena tidak dimasukin ke kulkas. tapi dulu pas beli di bali jg tidak masukin kulkas sih. fyi saja buat temen2 yang mo beli yah",fear,3,4
"Rating: 2. Kategori: Muslim Fashion. Teks: tolong di perhatikan bagian karet nya, ini kebalik karetnya, tidak sama lurus jahit nya, malah dkirimin brg reject",sadness,4,4
"Rating: 2. Kategori: Gaming. Teks: pengiriman cepat, berfungsi tapi harus dikaretin klo tidak longgar jadi tidak bisa di pakai",fear,3,3
"Rating: 5. Kategori: Men's Fashion. Teks: repeat order! seller komunikatif, pengiriman cepat, fast response.",happy,0,2
"Rating: 1. Kategori: Sport. Teks: barang yang dikirim ternyata cacat produk, sisi yang satunya lepasan tdk ada ukuran pengait nya,",fear,3,2
"Rating: 1. Kategori: Muslim Fashion. Teks: megecewakan. saya hendak tukar warna, mbak nya iya saja eeh dikirimnya ttp warna yang salah. padahal kalau tidak bisa ditukar kan bisa saya batalkan",sadness,4,4
"Rating: 2. Kategori: Men's Fashion. Teks: saya pesan hitam yang dikirim warna kopi. next please lebih teliti lagi, kalau warna hitam nya tidak ada please di info.",sadness,4,3
"Rating: 5. Kategori: Other Products. Teks: mantep, respon cepat, pengiriman instan. recomended banget",love,1,3
Rating: 5. Kategori: Phones and Tablets. Teks: baru coba satu. sip. mantul. mudah mudahan yang satunya jg berfungsi sesuai deskripsi. thanks gan.,happy,0,0
"Rating: 5. Kategori: Kitchen. Teks: berfungsi dengan baik. dapat flashsale harga murah, awalnya buat coba2 tapi ternyata oke. bakal jadi andalan untuk rebus telor.",happy,0,4
"Rating: 5. Kategori: Books. Teks: fast response, cepat sampai, sesuai pesanan. recommended !",love,1,0
"Rating: 4. Kategori: Muslim Fashion. Teks: barang bagus, pet nya tebel",happy,0,4
Rating: 5. Kategori: Toys and Hobbies. Teks: sangat amazing cool a f barang cepat sampee luar biasa,happy,0,0
Rating: 3. Kategori: Phones and Tablets. Teks: barang tidak sesuai deskripsi bukan fast charger saya sudah coba di hp saya yang mendukung fast charger tapi setelah memakai kabel ini jadi normal charger bkn fast charger,fear,3,1
Rating: 5. Kategori: Animal Care. Teks: barang cepat sampai dlm keadaan baik,happy,0,3
"Rating: 1. Kategori: Computers and Laptops. Teks: produk yang dikirim awal tidak dapat berfungsi dengan semestinya, meskipun sudah dikirimkan lg produk lainnya. selain itu, seller sangat tidak layak menjadi official store. pengiriman barang tidak sesuai dengan jadwal yang dijanjikan di deskripsi sistem tokped. selain itu, sangat slow response seller ini. not recommended.",fear,3,2
Rating: 2. Kategori: Kitchen. Teks: barang biasa saja .bahan kurang bgitu bagus,sadness,4,2
Rating: 1. Kategori: Men's Fashion. Teks: barang yang dikirim tidak sesuai modelnya,anger,2,2
"Rating: 5. Kategori: Health. Teks: pelayanan cepat, barang sesuai dan service bagus",happy,0,4
"Rating: 1. Kategori: Men's Fashion. Teks: saya order hitam 4 pcs dan abu abu 2pcs . yang datang justru sebaliknya, hitam 2pcs dan abu abu 4pcs",sadness,4,1
